post_id,post_url,published_date,reactions,sub_reactions,comments,shares,context
823534626482342,https://www.facebook.com/init.kobeengineer/posts/823534626482342,2024-03-07 09:32:02,79,"{'讚': '57', '哇': '11', '哈': '9', '嗚': '2', '怒': '0', '大心': '0', '加油': '0'}",10,5,"#純靠北工程師7pf
----------
突然覺得同事請你debug、找線上問題都是小事，遇到那種沒頭沒尾的請你「整理邏輯」的才叫惡夢，一整個吃力不討好，為什麼？因為如果是叫你debug或找線上問題，結果頂多就是「我們已找到問題」或「我們正在找問題」，但整理邏輯就要很小心喔，萬一有地方釐清錯了而害他找問題找錯方向、回錯話，那可不是「我們理解錯了」，而是「某個工程師理解錯了」

這鍋是算你的喔"
823523683150103,https://www.facebook.com/init.kobeengineer/posts/823523683150103,2024-03-07 09:00:13,144,"{'讚': '102', '哈': '37', '加油': '3', '哇': '1', '嗚': '1', '怒': '0', '大心': '0'}",32,3,"#純靠北工程師7pg
----------
永遠記得那天，我還是某系統主要負責人的時候，線上出問題，正在焦頭爛額的排除中，這時User傳訊請我看另一個問題，說是有點急

因為我臉皮比較薄，不好意思直接請其他組員幫忙，就在群組說「線上有兩個問題要處理，我目前還在處理第一個，第二個有人要幫忙看嗎？沒有的話我就要加班處理了，因為User說有點急」

結果訊息遭已讀不回...該系統的負責組員除了我之外還有3個，沒有一個人願意支援我

所以當後續有同事叫我幫他查問題，我都會非常錯愕，為什麼要我幫忙的時候就變得「同組要互相幫忙了，不要分什麼你的事還我的事」，我想要你們幫忙的時候，這句話就不算了？

為什麼阿？？？？？？"
823508636484941,https://www.facebook.com/init.kobeengineer/posts/823508636484941,2024-03-07 08:19:45,88,"{'讚': '65', '哈': '22', '加油': '1', '怒': '0', '大心': '0', '哇': '0', '嗚': '0'}",11,2,"#純靠北工程師7pn
----------
部門規定某個職位需要有「解決問題的能力」，卻同時賦予他們「規劃廠商的工作」

所以他們其實是可以把他們需要解決的問題轉給廠商，當作是指派給他們的工作的！好羨慕喔，能見度高，又可以指派工作，早知道就投那個職缺了"
822895126546292,https://www.facebook.com/init.kobeengineer/posts/822895126546292,2024-03-06 09:48:21,1378,"{'讚': '825', '哈': '531', '哇': '11', '嗚': '9', '大心': '1', '加油': '1', '怒': '0'}",103,115,"#純靠北工程師7py
----------
因為資安一直沒出事，所以我們決定把資安部門裁掉

資發部遇到的問題就是所有AT人員都聽過的老笑話"
822878769881261,https://www.facebook.com/init.kobeengineer/posts/822878769881261,2024-03-06 09:14:34,68,"{'讚': '49', '哈': '10', '哇': '8', '大心': '1', '怒': '0', '加油': '0', '嗚': '0'}",8,4,"#純靠北工程師7ph
----------
線上問題拉了另一個人看，自己也講不清楚要別人看哪裡，一下要人家解釋程式碼、一下要人家看API、一下要人家看UI，然後UI到底是哪個UI，也不簡單提供一下畫面，欸有人這樣的嗎？請別人看問題又不給人方便，還要別人自己推UI在哪裡？

這位公主殿下啊！別人願意幫你看code或debug，那是因為他人很好，不代表這是正常的欸，我不知道是不是因為你長期以來的工作習慣，讓你覺得這樣是正常的還是怎樣，但這樣其實是不正常的欸"
822693686566436,https://www.facebook.com/init.kobeengineer/posts/822693686566436,2024-03-06 01:47:29,94,"{'讚': '68', '哈': '26', '怒': '0', '大心': '0', '加油': '0', '哇': '0', '嗚': '0'}",12,2,"#純靠北工程師7pj
----------
主管或User請你做的任何事情，就是預期你把他做完，過程有問題的話，可以整理出一個可容易理解的方式問別人，阿不是整包外包給別人欸，而且什麼是事情不要分你我啊，事情可大可小欸，小到你請別人順便上版，請教別人問題，和直接把東西丟給別人做，這些都是事情欸？連大事情都不分你我的話，不然下次主管找我弄什麼的時後，我也叫你弄好不好，反正事情不分你我不是嗎？

奇怪了，面試的時候被問到「當你遇到問題你會怎麼解決」，每個人都很會說，說什麼「會先自己努力看看啊，過程中有問題就google啊，或問有經驗的同事啊」，誰敢說「真的看不出問題就會請同事看，因為事情不分你我，誰看都一樣」
你在面試不敢講的東西，就請你不要這樣做！"
822299723272499,https://www.facebook.com/init.kobeengineer/posts/822299723272499,2024-03-05 11:28:23,107,"{'讚': '76', '哈': '24', '哇': '7', '怒': '0', '大心': '0', '加油': '0', '嗚': '0'}",28,10,"#純靠北工程師7pm
----------
怎麼在面試時篩選工程師，除了考試外，就只要問他三個問題
1.有自學過什麼技術嗎？
一個對自己有要求的人，不可能從來都沒想過要自學東西，而且如果有自學能力，那公司現在或未來用的技術儘管不是他所熟悉的，他都可以學得起來。

2.遇到問題多是找人幫忙還是自己處理
這個問題其實有標準答案，不用多解釋，但還是得追問些問題，判斷他是真的還是掰的

3.同事對你的評價怎樣？
因為是同事的視角出發，所以聽到的大概會是比較準確（至少講出來不會心虛）的評價，btw如果評價是「常幫助別人」，那這人是極品，因為他能力既好又友善！然後如果你聽到的是「不知道，我不用管同事怎麼想我」這種的就別考慮了，他不只難搞，而且還不掩飾

大概就這樣，但真偽還是要多問些額外的問題來判斷，祝求才順利"
822214969947641,https://www.facebook.com/init.kobeengineer/posts/822214969947641,2024-03-05 08:19:45,350,"{'讚': '290', '加油': '41', '哈': '11', '嗚': '5', '哇': '2', '大心': '1', '怒': '0'}",59,19,"#純靠北工程師7pq
----------
工程師在40歲後，記憶力跟程式設計效率會大大的不如從前，這個時候可以選擇做指導的角色，比方說junior工程師卡關，問你有沒有解過，你可以依據過去的經驗給他大致的方向

但現在很多40歲的工程師沒有這個能力，因為他們並沒有太多經驗可以教給別人，他們隨著年紀增長的只有自尊，而這更讓他們沒辦法放下面子去請教別人問題，所以才會導致他們處理不了也不會問，就直接叫別人處理

所以從今以後我要多多嘗試不同的挑戰，累積自己的實力，並提醒自己40歲時不要變成那樣荒腔走板的工程師"
822204826615322,https://www.facebook.com/init.kobeengineer/posts/822204826615322,2024-03-05 07:55:05,360,"{'哈': '215', '讚': '138', '哇': '7', '怒': '0', '大心': '0', '加油': '0', '嗚': '0'}",26,13,"#純靠北工程師7pr
----------
最近公司的溝通障礙，不知不覺又提升到新的層次了。

我明明是在和 App 部門，討論 GUI 開發的議題，然後請他們把 Model 和 View 切乾淨。

結果他們的主管發問：那你要告訴我們需要幾個 GPU？我們才有足夠的硬體訓練 model。

..."
821636746672130,https://www.facebook.com/init.kobeengineer/posts/821636746672130,2024-03-04 11:35:34,265,"{'哈': '149', '讚': '113', '哇': '2', '加油': '1', '怒': '0', '大心': '0', '嗚': '0'}",13,7,"#純靠北工程師7pv
----------
大家好，病媒防治工程師です。

一間植物材料處理廠，半成品倉門口的捕蟲燈捕到不少入侵性飛蟲，蚤蠅搖蚊之類的，問有沒有解決辦法，能夠少一些也好。

這間倉庫其中一面牆上面開了氣窗，氣窗老舊，窗框窗扇之間到處都是隙縫，紗網也大面積破損飄盪，幾乎沒有攔阻窗外異物入侵的功能。

我：「想讓這盞的蟲子變少？那要先處理這些(指氣窗)。」

下回巡檢，發現客戶在氣窗的左右兩側及中間正下方各安裝了一盞新的捕蟲燈，三盞燈都黏了蟲子，而氣窗本體老神在在地留在原位，該破的該漏的完全沒變。

>>客戶：「門口這台黏的變超少，果然專業就是不一樣！」
>>我：「……」

都就近被黏走了遠的當然變少啊！要是把氣窗換新或是封起來搞不好會趨近零咧！話說客戶這個應該是稱讚吧？是吧？可是我聽了之後有點不爽是怎麼回事咧？"
821598640009274,https://www.facebook.com/init.kobeengineer/posts/821598640009274,2024-03-04 10:06:21,209,"{'讚': '191', '哈': '17', '哇': '1', '怒': '0', '大心': '0', '加油': '0', '嗚': '0'}",9,12,"#純靠北工程師7pu
----------
年輕的時候，以為 ""知道自己不知道"" ，是很重要的軟技能。

長大後才發現，""知道自己有多便宜"" 比較重要。

知道了以後，才能調整做事的力度，把更多資源投資在未來上。

才不會別人在開心的修竿了，你還在沒效率的賣肝。"
821550110014127,https://www.facebook.com/init.kobeengineer/posts/821550110014127,2024-03-04 08:03:33,367,"{'讚': '238', '哈': '121', '哇': '5', '加油': '2', '大心': '1', '怒': '0', '嗚': '0'}",58,9,"#純靠北工程師7ps
----------
瘋掉... 有沒有第一次程式碼寫了 100 行有 bug，不爽 discard 掉重寫，第二次寫了 50 行又有 bug 再 discard 重寫，第三次寫了三行完美解決的八卦..."
820989240070214,https://www.facebook.com/init.kobeengineer/posts/820989240070214,2024-03-03 11:38:40,85,"{'讚': '63', '哈': '16', '哇': '4', '加油': '1', '嗚': '1', '怒': '0', '大心': '0'}",8,5,"#純靠北工程師7po
----------
突然想到某公司，我既是窗口也是program er，然後窗口不只是對一個PM，是對3個以上的PM，每每都是自己理解完需求，自己寫spec，再自己coding，測試，提交，UAT，上版，處理線上問題，且有的需求要跨公司溝通，但PM是業務出身，不知道什麼防火牆問題，你還要自己跟別的公司的IT溝通，有時後遇到網路相關的問題我也不知道怎麼辦，研究老半天不知所以然，只能硬著頭皮去請教不熟的網管...處理完這些狗屁倒灶的事後，還要寫code....

所以，不要說什麼維運很難、壓力很大，寧願寫程式，不知你是騙人不懂還是純粹抗壓性低，分成維運跟寫code已經大幅度的降低你的壓力了，這樣還壓力大啊？"
820966266739178,https://www.facebook.com/init.kobeengineer/posts/820966266739178,2024-03-03 10:39:29,819,"{'哈': '483', '讚': '314', '哇': '18', '大心': '3', '加油': '1', '怒': '0', '嗚': '0'}",35,42,"#純靠北工程師7pp
----------
同事A習慣用Linux做開發。他的UT程式在執行過程中，會手動建立d/，執行結束後再手動刪除d/。
同事B把他的UT clone到Windows上執行，然後D槽就被刪除了。。。

好險我已經離職了"
820402560128882,https://www.facebook.com/init.kobeengineer/posts/820402560128882,2024-03-02 11:29:34,22,"{'讚': '22', '哈': '0', '怒': '0', '大心': '0', '加油': '0', '哇': '0', '嗚': '0'}",0,0,"#純靠北工程師7pk
----------
回＃7pj 沒問題，你才是真正老闆非常了解每個人的工作項目，所有錢都是你一個人自己賺的。所以你打從一開始認為誰都沒在工作，不發工資這是沒問題的難道不是嗎？"
820386190130519,https://www.facebook.com/init.kobeengineer/posts/820386190130519,2024-03-02 10:56:07,163,"{'讚': '97', '哈': '45', '哇': '16', '嗚': '4', '怒': '1', '大心': '0', '加油': '0'}",11,3,"#純靠北工程師7pl
----------
之前我休長假，等於徵人的時候二面沒人把關。於是回來之後我快氣瘋了。

那些人來面試的時候，就很直白的回答『這個我不知道耶，那個我不知道耶；這個好麻煩不想做，那個好麻煩不想做』了 ...，結果竟然還是把人都放進來了？？

現在不僅佔用了快一半的人力預算，還整天在那邊這個我不知道耶，那個我不知道耶 ... 根本沒辦法用！！"
819811710187967,https://www.facebook.com/init.kobeengineer/posts/819811710187967,2024-03-01 12:03:32,68,"{'讚': '51', '哇': '10', '哈': '5', '加油': '2', '怒': '0', '大心': '0', '嗚': '0'}",11,1,"#純靠北工程師7pa
----------
幾個月前把K3S照著EOL進度從1.24升級到了1.28，也通過了測試。結果主管最近開發的新功能沒辦法在1.28上面跑，要求降回1.24，該妥協嗎?還是一邊妥協一邊準備投新的公司去了?"
819767900192348,https://www.facebook.com/init.kobeengineer/posts/819767900192348,2024-03-01 10:36:02,629,"{'讚': '327', '哈': '299', '哇': '2', '加油': '1', '怒': '0', '大心': '0', '嗚': '0'}",15,46,"#純靠北工程師7p3
----------
最近親戚問我
怎麼看那個人寫得程式多不多

我：看他髮際線和白頭髮，通常越禿白頭髮越多越常寫程式

親戚：那你怎麼還沒禿

我：那就對了，我專門製造bug"
819744823527989,https://www.facebook.com/init.kobeengineer/posts/819744823527989,2024-03-01 10:02:22,51,"{'讚': '30', '哈': '20', '哇': '1', '怒': '0', '大心': '0', '加油': '0', '嗚': '0'}",8,1,"#純靠北工程師7pb
----------
妳架的WP有問題
導致DB連線慢到不能使用
然後也只會一直重啟DB
Root Cause也不解決

提議把WP的DB
獨立到另一台主機
又在那邊不情不願不想做
只會一直在那邊盧說
把原本DB主機升級就可以解決了

講多了還會MC發作在那邊大怒
那以後DB就給妳重啟吧"
819724686863336,https://www.facebook.com/init.kobeengineer/posts/819724686863336,2024-03-01 09:33:40,55,"{'讚': '42', '哈': '11', '加油': '1', '哇': '1', '怒': '0', '大心': '0', '嗚': '0'}",2,1,"#純靠北工程師7pd
----------
奇怪咧
怎麼跟人開會人模人樣
處理內部問題 就是個巨魔
居然號稱 devops"
819690350200103,https://www.facebook.com/init.kobeengineer/posts/819690350200103,2024-03-01 08:16:32,27,"{'讚': '20', '哈': '7', '怒': '0', '大心': '0', '加油': '0', '哇': '0', '嗚': '0'}",6,2,"#純靠北工程師7pc
----------
在計程車上看到的

不知道創辦人是常常阿魯巴別人還是常常被別人阿魯巴

這執念有點深捏"
819130670256071,https://www.facebook.com/init.kobeengineer/posts/819130670256071,2024-02-29 10:01:53,140,"{'讚': '85', '哈': '50', '加油': '2', '哇': '2', '嗚': '1', '怒': '0', '大心': '0'}",16,4,"#純靠北工程師7p4
----------
同事的調性，比較適合去大型企業上班。可以只專注專精做一件事情，前後都有人處理好，甚至吃個便當都有人教他怎麼拆免洗筷。

可是他的能力，都已經專精一年了還是專精不起來。我們這些 IT 散工還是要每件事都幫忙收尾。

TMD 到底當初是誰面試的，把這尊寶貝請到我們這個公園老樹下的小廟。"
